"outcome.test.score","treatment","school","is.female","mother.attended.secondary.school","father.attened.secondary.school","failed.at.least.one.school.year","family.receives.cash.transfer","has.computer.with.internet.at.home","is.unemployed","has.some.form.of.income","saves.money.for.future.purchases","intention.to.save.index","makes.list.of.expenses.every.month","negotiates.prices.or.payment.methods","financial.autonomy.index"
68.3403701782227,0,17013429,NA,NA,NA,NA,NA,NA,0,1,1,54,0,1,75
49.8317947387695,0,23071095,0,1,0,1,0,0,1,1,0,70,0,1,37
62.1464080810547,1,33038473,0,1,0,1,0,0,0,1,0,66,0,1,46
57.5956039428711,0,33005990,0,1,0,1,1,1,1,1,0,54,0,0,41
56.6854705810547,1,35004807,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA
67.2219009399414,1,17002648,0,0,0,1,1,1,0,0,1,12,1,1,65
44.2033424377441,0,33104298,0,1,1,0,0,0,0,1,0,54,0,1,48
49.3052864074707,1,33017786,0,0,0,0,0,0,0,1,0,30,0,1,NA
40.9608383178711,0,33125317,NA,NA,NA,NA,NA,NA,0,1,0,41,0,0,35
81.4467315673828,0,31068349,0,1,1,0,0,1,0,1,0,23,0,1,41
52.0782318115234,0,17024790,1,1,1,0,1,0,1,1,0,47,0,1,79
71.285774230957,1,35007195,1,1,1,0,0,0,0,1,0,70,0,1,29
75.7361602783203,1,33082049,1,1,1,0,0,1,0,1,0,41,0,0,50
63.5468635559082,1,53011996,1,1,0,0,0,0,1,1,0,14,0,1,54
76.3917541503906,0,23012676,1,1,0,0,0,1,1,1,0,65,0,0,8
52.3969917297363,0,33011427,1,0,0,1,1,1,0,1,0,60,0,1,46
68.5828247070312,1,53001206,0,1,1,0,0,0,0,0,0,81,0,0,41
64.5170669555664,0,35018508,0,1,1,0,0,0,0,1,0,NA,0,1,NA
76.7430877685547,1,35909506,0,0,0,0,0,1,0,0,1,NA,0,1,NA
60.1751098632812,1,53002482,NA,NA,NA,NA,NA,NA,1,1,1,44,0,1,79
79.3139724731445,0,23080841,0,1,0,0,0,0,1,1,0,47,0,1,67
59.3661346435547,0,35269335,1,0,0,0,0,0,1,1,1,65,1,1,65
72.9512023925781,1,35926024,1,0,0,0,0,1,0,0,0,54,0,0,67
31.2566509246826,0,33125740,NA,NA,NA,NA,NA,NA,1,1,NA,79,0,1,58
42.5004196166992,1,35907397,0,0,0,0,1,1,1,1,1,82,0,1,56
74.2178192138672,1,23072024,1,1,1,0,0,0,0,1,0,57,0,1,52
38.265453338623,1,23061499,1,0,0,1,1,1,0,0,1,37,0,1,73
77.866584777832,0,35191206,1,1,0,1,0,NA,0,0,0,78,0,0,69
67.9608383178711,1,35045640,0,1,1,0,0,0,1,1,0,72,0,1,67
53.4839324951172,1,33044953,0,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA
50.628719329834,0,53011597,0,1,1,0,0,0,0,1,0,79,0,1,79
36.8815269470215,0,33125740,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,NA
48.3839836120605,1,35045718,0,0,0,0,0,1,1,1,0,39,0,0,46
57.7904968261719,0,35925056,0,1,1,1,1,1,1,1,0,65,0,1,43
30.4327621459961,1,33096880,0,0,0,1,1,1,1,1,0,26,0,0,54
35.8635520935059,0,33049688,0,0,0,1,1,0,0,0,0,26,0,0,22
54.3762054443359,1,33097038,0,0,0,1,0,0,0,0,1,81,0,1,33
59.8739738464355,1,33048282,0,1,0,1,0,0,1,1,0,11,0,0,43
63.4116020202637,1,35011149,0,0,1,1,0,0,1,1,1,50,0,1,86
56.0477638244629,1,33010889,0,0,0,1,1,1,1,1,0,38,1,0,52
65.9626312255859,0,33007306,0,0,0,0,0,1,1,1,0,81,0,0,16
49.4380378723145,1,53002598,0,0,0,0,0,1,0,1,0,65,0,1,56
29.3593082427979,0,35045421,NA,NA,NA,NA,NA,NA,1,1,0,14,1,0,33
28.7975368499756,0,23100575,0,0,0,0,0,1,0,1,1,78,1,1,94
70.4960327148438,0,23080841,0,1,1,1,0,0,0,1,0,65,0,0,35
33.6933441162109,0,33004749,0,NA,NA,0,0,1,1,1,0,-9,0,0,22
80.679443359375,1,23025190,0,1,1,0,1,0,0,0,0,57,0,0,35
66.8387222290039,1,35007161,0,1,1,0,0,1,0,1,0,51,1,0,52
58.6419906616211,1,35018181,0,0,0,0,0,1,0,1,0,69,0,1,84
51.8539733886719,1,33038791,0,1,1,1,0,0,1,1,0,63,0,NA,43
82.6866912841797,1,35011459,0,0,0,0,0,0,1,0,1,29,0,1,33
38.3955841064453,1,23162813,0,1,0,1,1,1,1,1,1,NA,0,1,90
40.0063362121582,0,33132879,NA,NA,NA,NA,NA,NA,0,1,0,28,0,1,58
28.1799182891846,0,33125740,NA,NA,NA,NA,NA,NA,0,1,0,28,0,0,37
71.7353820800781,0,23075864,0,1,1,0,0,1,0,0,0,56,0,1,71
31.4100036621094,0,35044453,0,0,0,0,1,1,0,1,1,44,0,1,69
52.5256385803223,0,33041326,0,0,0,1,0,0,1,1,1,30,0,1,24
80.1660614013672,0,33047936,0,0,1,1,1,1,0,1,0,87,0,1,39
55.6527481079102,1,33139156,0,1,0,NA,1,0,1,1,1,46,0,0,54
58.1353797912598,1,35922900,0,0,0,0,0,1,0,0,1,29,0,1,65
65.8068313598633,0,35019549,0,1,1,0,0,0,0,1,0,32,0,1,27
42.4732666015625,0,35011721,0,0,0,1,0,0,0,0,0,-8,0,0,-7
42.323169708252,1,33063397,0,1,0,1,0,1,1,1,0,55,0,1,73
73.3347854614258,1,35919299,0,0,0,0,0,1,1,1,0,46,0,1,43
55.0684585571289,0,33094098,0,1,0,1,0,0,1,1,0,32,0,1,22
32.5331916809082,0,33092257,NA,1,1,1,0,0,1,1,0,NA,0,1,71
33.246410369873,1,33044953,1,1,1,1,0,1,1,1,1,12,0,1,48
63.1277542114258,1,33097224,1,0,1,1,1,1,1,1,0,35,0,1,52
71.1623611450195,1,33098794,1,1,0,0,0,1,0,0,0,21,0,1,37
31.3619251251221,0,33125740,NA,NA,NA,NA,NA,NA,0,1,0,68,0,1,33
70.3605880737305,0,33017000,NA,NA,NA,NA,NA,NA,0,1,0,41,0,0,50
62.6588859558105,0,33045496,1,0,1,1,1,1,0,0,1,54,0,1,46
59.3790054321289,0,35014254,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA
73.4079208374023,1,35901271,0,1,1,0,0,1,1,1,1,67,1,1,73
37.9641876220703,0,33125740,NA,NA,NA,NA,NA,NA,0,0,0,44,0,0,33
58.5143432617188,0,33026734,0,1,1,1,0,1,1,1,1,73,0,0,20
36.2141723632812,0,23071095,0,1,1,1,0,1,1,1,0,30,0,1,35
49.6785163879395,0,35008576,0,0,0,0,0,1,1,1,1,38,0,0,29
36.4508514404297,1,23085193,0,1,1,0,1,1,1,0,0,25,0,1,67
51.7199592590332,0,33106690,0,1,1,0,0,1,1,0,0,2,0,0,29
48.3288230895996,0,33125740,NA,NA,NA,NA,NA,NA,0,1,0,61,0,0,39
46.8508071899414,0,35904958,0,0,0,0,0,0,1,1,0,57,1,1,60
67.7989120483398,0,31068454,0,0,0,1,0,0,1,1,0,30,0,1,29
46.3366012573242,1,33106738,0,0,0,0,0,0,1,1,1,77,1,1,52
40.0420112609863,0,23071095,0,1,0,1,0,1,0,1,0,29,0,1,48
67.4365158081055,0,35018570,0,1,0,0,0,0,0,0,0,45,0,1,46
59.3483047485352,0,35914460,0,1,0,0,1,1,1,1,0,46,0,0,50
44.8624687194824,0,33126151,0,0,1,1,1,1,0,0,0,49,0,0,10
59.0588417053223,1,33099243,0,0,0,0,0,1,0,0,0,NA,0,0,10
52.9110069274902,0,35915609,0,0,0,0,0,1,0,1,0,50,0,0,39
56.5766639709473,1,35014285,0,1,NA,1,0,0,0,1,1,62,0,1,56
36.7073249816895,0,17021502,0,1,1,1,0,0,0,0,0,38,0,1,50
72.4783782958984,1,35913984,0,0,0,0,0,1,1,1,0,36,0,1,65
63.6624870300293,0,23163402,0,1,0,0,1,1,0,1,0,72,0,1,50
55.102123260498,1,33038929,0,0,0,1,1,1,1,1,0,81,0,1,75
49.4717483520508,0,35905471,0,0,0,0,0,1,0,1,0,70,0,NA,54
34.2341651916504,1,35012087,0,NA,0,1,1,0,1,1,0,NA,0,1,54
39.2452621459961,0,33097437,0,1,1,1,0,1,1,1,0,NA,0,0,33
31.9989280700684,1,33096880,0,0,1,1,1,0,0,1,0,37,0,1,31
70.6491088867188,1,35008035,NA,NA,NA,NA,NA,NA,0,0,0,93,0,1,71
70.0523071289062,1,31068543,0,0,0,0,0,1,1,1,0,59,0,1,82
57.9395370483398,1,23072024,0,0,0,1,1,1,0,1,0,44,0,1,92
62.3159065246582,0,35019446,0,1,0,0,0,1,0,0,1,60,0,1,69
46.1082649230957,0,35009003,0,1,1,0,0,0,0,0,0,44,0,1,37
36.4941062927246,0,33132879,0,1,1,1,0,NA,0,1,0,53,0,1,75
49.704833984375,0,35042161,0,1,1,0,1,1,0,0,0,3,0,0,20
53.1014404296875,1,35907397,0,0,0,1,0,0,1,1,0,79,0,1,56
87.3086242675781,0,53006054,0,0,1,0,1,1,0,1,0,65,0,1,88
40.7631759643555,0,23188545,0,0,1,0,1,1,0,0,0,23,0,1,31
28.4181652069092,1,35011782,NA,NA,NA,NA,NA,NA,1,1,0,34,0,1,29
35.3987159729004,1,33082049,0,0,0,1,0,1,0,0,0,54,0,1,41
54.9375381469727,1,23064323,0,1,0,1,1,1,0,0,0,21,0,1,88
43.3501129150391,0,33126151,NA,NA,NA,NA,NA,NA,1,1,0,58,0,1,41
54.6638526916504,1,35901192,0,1,1,1,0,0,0,1,NA,45,0,NA,46
74.4698028564453,0,33079374,0,1,1,0,0,0,0,1,0,NA,0,1,NA
82.4816589355469,1,35014266,0,1,1,0,0,1,0,1,0,52,0,1,54
43.8763885498047,0,35922985,0,0,1,1,0,0,1,1,0,43,0,1,71
36.0569915771484,0,53012607,0,1,1,0,0,0,0,0,0,39,0,0,5
54.5285911560059,0,35901386,0,0,0,1,1,0,0,1,0,46,0,0,33
41.9404220581055,1,53006070,0,1,0,0,0,0,0,0,0,85,0,1,50
70.5121765136719,1,35045160,0,1,0,0,0,1,1,1,0,45,0,1,41
65.4722518920898,1,33006571,0,0,0,0,1,1,1,1,1,45,0,1,60
31.2644062042236,0,33049718,NA,NA,NA,NA,NA,NA,1,1,0,57,0,1,52
59.6608734130859,0,33095140,0,0,0,0,0,1,0,1,0,58,0,1,60
67.5981063842773,0,53051009,0,1,1,0,0,0,0,1,0,48,0,0,5
57.9955902099609,1,31068691,0,0,0,1,0,1,1,1,0,35,0,1,35
46.1948890686035,1,35039299,0,1,0,0,0,0,0,0,1,64,0,1,77
54.2591590881348,0,31069507,0,1,1,0,0,1,0,1,0,65,0,1,10
63.3825569152832,1,35013821,0,0,1,1,1,1,0,0,0,19,0,1,31
73.3383178710938,1,35018181,0,1,0,0,0,1,0,0,0,59,0,0,22
50.5635452270508,1,35018302,0,1,1,1,0,0,0,1,0,33,0,1,77
56.0849800109863,0,31069906,0,0,0,1,0,1,0,0,1,78,1,1,79
51.1286430358887,0,35907085,0,1,1,1,0,0,0,1,0,45,0,0,24
59.1760368347168,1,33049025,0,1,0,0,0,0,0,1,0,72,0,1,73
65.1552886962891,1,33051739,0,0,0,1,0,0,0,0,0,65,0,1,52
76.1671295166016,0,33008892,0,1,1,0,1,0,0,0,0,54,1,1,37
59.1425933837891,1,33126160,NA,NA,NA,NA,NA,NA,0,0,0,93,0,0,41
46.8884887695312,1,33082227,NA,NA,NA,NA,NA,NA,1,0,0,58,1,1,69
49.3018989562988,0,17005264,0,0,0,1,0,0,1,1,0,37,0,1,43
85.976203918457,0,35914460,0,1,1,0,0,1,1,1,0,58,0,1,46
29.6488723754883,1,31068608,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA
77.2429580688477,0,35036110,0,1,0,0,1,1,1,1,0,60,0,1,86
65.5427932739258,1,35044436,0,0,0,0,0,1,0,1,0,42,0,0,29
51.3187561035156,1,33042543,0,0,0,0,0,0,0,0,0,46,0,0,35
39.0254020690918,1,33104204,0,1,1,0,0,0,0,1,0,NA,0,1,NA
65.1033477783203,1,33058601,0,1,1,1,0,1,0,1,0,68,0,1,62
42.1713981628418,1,33026440,0,1,1,0,0,0,0,1,0,57,0,1,73
74.2490768432617,1,23064323,0,1,1,0,0,0,0,1,1,43,0,1,56
26.9097537994385,0,23100311,NA,NA,NA,NA,NA,NA,1,1,1,38,0,1,79
66.2589111328125,0,53012542,0,1,0,0,0,0,0,0,0,40,0,1,22
36.2262115478516,0,33045470,1,0,0,1,0,0,0,0,0,90,0,1,39
48.3632659912109,1,33044961,0,0,0,0,0,0,0,1,0,22,0,1,43
77.8361206054688,1,31068021,0,0,0,0,0,1,0,0,0,44,0,1,39
57.6699867248535,0,35012026,0,1,0,1,0,0,1,0,0,36,0,1,58
59.3220710754395,1,33126283,NA,NA,NA,NA,NA,NA,1,1,0,NA,0,1,24
64.339973449707,1,33050490,0,0,0,0,0,1,0,1,0,82,0,1,77
71.6856155395508,1,17025206,0,1,0,1,0,1,0,0,0,44,0,1,NA
57.7397041320801,0,17046270,1,0,1,0,0,1,1,1,0,NA,0,1,NA
48.1817588806152,1,35013821,0,1,0,0,0,1,0,0,0,100,1,1,92
82.1059341430664,0,35014126,1,1,1,0,0,1,1,1,0,54,0,1,52
72.5350875854492,1,35046176,1,0,0,0,1,0,1,1,0,46,0,1,20
51.9993629455566,0,53007492,1,1,1,1,0,0,1,1,0,38,0,1,39
61.2659683227539,1,17026172,1,1,0,0,1,1,0,0,0,48,0,1,52
36.7761497497559,1,33026904,1,1,0,0,0,1,1,1,0,36,0,0,-3
63.3361053466797,1,53005015,0,0,0,1,0,0,0,0,0,30,0,1,22
82.9174041748047,1,35012359,1,1,1,0,0,0,1,1,1,NA,0,1,NA
76.3698883056641,1,23109149,1,0,0,0,1,1,0,1,0,32,0,1,24
53.8213882446289,1,17019206,1,1,1,0,0,1,0,1,0,NA,0,1,41
45.3004760742188,0,33054339,1,0,1,0,1,1,1,1,1,82,1,1,54
38.1720581054688,1,33016836,1,0,1,0,0,0,0,1,0,34,0,1,41
52.2563209533691,1,17014646,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,77
66.3701553344727,0,35046164,NA,NA,NA,NA,NA,NA,0,0,0,38,0,1,54
63.510425567627,0,33128235,NA,NA,NA,NA,NA,NA,1,1,0,NA,0,1,NA
64.458251953125,0,23165618,1,1,0,0,1,1,0,0,0,37,0,1,56
70.7239608764648,0,17046270,1,0,1,0,0,1,0,1,0,49,1,1,71
68.5866394042969,1,17005060,0,1,0,0,0,0,0,0,0,71,0,1,43
73.8675079345703,0,17050715,NA,NA,NA,NA,NA,NA,0,1,0,46,0,0,58
58.8398170471191,1,33030987,1,1,0,0,0,1,1,1,1,57,0,1,50
71.4399642944336,0,17024307,0,1,1,0,0,0,0,1,1,62,1,1,58
76.8712692260742,1,33001359,NA,NA,NA,NA,NA,NA,0,1,0,62,0,1,60
77.4715118408203,1,35011757,1,1,1,0,0,0,0,1,0,66,0,1,35
59.7447280883789,0,33128235,NA,NA,NA,NA,NA,NA,1,1,0,37,0,NA,29
59.030689239502,0,33018340,1,1,1,1,0,0,0,0,NA,7,NA,0,-7
53.5417633056641,0,33038880,1,0,0,1,0,1,0,1,0,29,0,0,43
67.0980529785156,0,33012407,1,0,0,0,1,1,1,1,0,55,0,1,62
62.2375793457031,1,35014278,1,1,1,0,0,0,0,1,0,36,0,0,24
78.379020690918,1,33052069,1,0,0,0,1,0,0,1,0,50,0,1,65
58.9009704589844,1,35001028,1,0,0,0,0,1,0,0,0,48,0,1,60
40.7721481323242,0,35046164,1,0,0,1,0,0,0,1,0,13,0,0,10
70.5354156494141,0,33128235,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,65
56.5964126586914,0,17024307,1,1,1,NA,0,0,1,0,0,74,0,1,77
57.6036987304688,1,35921749,1,1,1,0,0,1,0,1,0,39,0,1,65
71.3143539428711,0,33097437,1,1,1,0,0,0,1,1,1,65,0,1,73
99.1827545166016,1,53005465,1,1,1,0,0,0,0,1,0,49,0,1,24
71.0914001464844,1,35011824,1,1,1,0,0,0,0,1,1,35,0,0,27
40.0674476623535,0,33132879,NA,NA,NA,NA,NA,NA,1,1,0,76,0,0,58
70.9049530029297,1,53004981,1,1,0,0,0,0,1,1,0,36,0,0,60
57.4322357177734,1,33058679,1,1,0,0,0,0,1,1,0,28,0,1,37
49.8226470947266,1,33126852,1,1,1,1,0,0,0,0,0,38,0,0,37
71.3627090454102,0,35042161,1,1,0,0,0,0,0,1,0,75,0,1,31
46.4117736816406,1,33045550,1,1,1,0,1,1,1,1,1,NA,0,1,NA
65.3040466308594,1,33016550,NA,NA,NA,NA,NA,NA,1,1,0,71,0,1,82
66.9460296630859,0,33132879,1,0,1,1,0,1,0,0,0,54,0,0,10
42.6282005310059,0,33085498,1,1,1,1,0,0,0,1,0,55,0,0,41
29.5789775848389,0,33132879,NA,NA,NA,NA,NA,NA,1,1,NA,30,1,1,48
63.1705093383789,0,23323442,1,1,0,0,1,1,0,0,0,33,0,1,62
38.9051132202148,0,33058741,1,1,0,1,0,1,NA,1,0,14,0,0,8
63.1554527282715,0,17033993,0,1,0,0,0,1,0,1,0,57,0,1,39
68.2019882202148,0,33090149,1,0,1,0,0,1,0,1,0,36,1,1,41
42.2097702026367,1,31068535,1,0,0,1,0,0,1,1,0,-20,0,1,NA
67.9738845825195,1,23070382,1,0,0,0,1,1,0,1,0,34,0,1,52
48.0417213439941,1,53008790,1,0,1,0,1,0,0,0,0,52,0,1,56
35.7483100891113,0,23035684,1,1,1,0,1,1,0,1,0,54,1,1,52
71.7281188964844,1,33020140,1,1,0,0,1,0,0,0,0,57,0,1,62
81.8054504394531,1,33139156,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
71.7691497802734,1,23002468,1,0,0,0,1,1,0,1,0,32,0,1,54
46.8045310974121,1,33106738,1,1,1,0,0,0,0,1,0,50,0,0,37
59.1860198974609,0,33132879,NA,NA,NA,NA,NA,NA,0,0,0,56,0,0,56
39.0950622558594,0,35907935,1,1,0,0,0,1,1,1,0,30,0,1,50
58.6943511962891,1,35009337,1,1,1,0,0,1,1,1,0,66,0,1,60
47.7901878356934,0,33051321,1,0,0,0,0,1,0,0,0,69,0,0,43
79.2958679199219,1,35008758,1,1,1,0,0,0,1,1,0,62,0,1,35
59.2907829284668,1,35012051,1,0,0,0,0,0,0,0,0,45,0,1,48
37.6866455078125,1,35909865,0,1,0,0,0,0,1,1,0,45,0,1,43
72.3257522583008,1,33030987,0,0,0,0,1,1,0,0,0,36,0,1,62
38.0745811462402,1,33136513,NA,NA,NA,NA,NA,NA,1,1,1,41,0,1,77
37.482723236084,1,35012324,1,1,1,0,0,0,1,1,1,59,1,1,58
44.9436416625977,0,35001284,1,1,0,0,1,1,0,1,0,38,0,1,16
74.7336273193359,0,17033993,1,1,1,0,0,1,1,1,1,89,0,1,46
39.4686279296875,1,35008308,1,1,1,0,1,0,1,1,1,56,1,1,67
35.6045303344727,0,35004820,1,1,1,0,0,0,1,1,0,26,0,1,37
35.5517616271973,0,33090300,1,1,1,0,NA,0,0,1,0,-4,0,0,10
62.1259994506836,1,53002610,1,1,1,0,1,1,0,0,0,65,0,1,65
27.3643131256104,1,35008175,1,1,1,0,0,0,1,1,0,42,0,1,33
47.6043586730957,0,33049718,1,1,1,0,0,1,0,1,0,100,0,1,94
59.2526016235352,1,17002648,0,0,0,1,1,1,1,1,0,64,0,1,62
78.3561782836914,0,23142332,1,0,0,1,1,1,0,0,0,64,0,1,90
63.2782783508301,1,53007387,1,0,0,0,0,0,0,0,0,40,0,1,37
50.7325553894043,0,35920642,1,0,0,0,1,1,0,1,0,47,0,1,41
48.3706703186035,0,33017000,1,0,1,1,0,1,1,1,1,78,0,1,84
58.3170890808105,0,33014760,NA,NA,NA,NA,NA,NA,0,0,0,62,0,NA,69
73.4521408081055,0,33099189,1,1,1,0,0,0,1,1,1,68,0,1,73
61.6814079284668,1,33099243,0,1,1,0,0,0,1,1,0,42,0,0,-3
68.6069183349609,0,35046164,1,1,1,0,0,1,0,1,0,37,0,0,62
32.6401557922363,0,33005990,1,1,0,1,1,NA,0,1,0,52,0,1,50
29.4773101806641,0,33132879,1,1,1,1,0,0,0,1,0,55,0,1,41
53.2566528320312,1,35038805,1,0,0,0,0,0,1,1,1,42,0,1,56
60.1403884887695,1,33104344,1,1,1,1,0,0,0,1,0,81,0,1,50
29.6830940246582,0,33065217,1,0,0,1,0,1,0,1,0,79,0,1,67
28.5826473236084,0,33014760,1,0,1,0,0,0,0,1,0,57,0,1,NA
56.4116249084473,0,35011927,1,0,0,0,0,0,0,1,0,41,0,1,35
74.9134979248047,1,33051879,1,NA,0,1,0,NA,0,0,0,38,0,0,27
74.9421691894531,0,33139148,1,1,1,1,0,0,0,0,1,78,0,1,56
68.9107360839844,0,23077808,1,1,0,0,0,0,0,1,0,57,0,1,58
72.9824829101562,0,35910764,1,1,0,0,0,0,0,1,0,NA,0,1,NA
59.5721664428711,0,33038260,NA,NA,NA,NA,NA,NA,1,1,0,33,0,0,43
67.8031768798828,1,35004807,1,1,1,0,0,0,0,1,0,74,0,1,90
79.1140518188477,1,33104204,1,0,0,0,0,1,1,1,0,78,0,1,62
39.1737098693848,0,33054339,1,0,1,1,0,1,0,0,0,24,1,1,50
66.3713150024414,0,33051321,1,0,0,0,0,1,0,1,0,66,0,1,60
65.4002456665039,1,33092230,1,1,0,0,0,0,0,0,0,38,0,1,39
65.1764144897461,0,33089078,1,1,1,0,0,0,1,1,0,24,0,0,54
68.8270263671875,1,35047818,1,0,0,1,0,1,0,0,0,60,0,1,41
75.993537902832,0,35018594,1,1,0,0,0,0,1,1,0,51,0,1,48
77.0196228027344,0,33082146,1,1,1,0,0,0,0,0,0,60,0,0,5
77.6240005493164,1,35007195,1,1,1,0,0,0,0,0,0,30,0,0,27
52.7263031005859,1,35008175,1,1,0,0,0,0,1,1,1,37,0,1,NA
53.0959243774414,0,35907972,1,0,0,0,0,1,1,1,0,16,1,0,NA
74.2228469848633,0,35910764,1,0,0,0,1,0,0,0,0,62,0,1,31
64.8037414550781,0,17033993,NA,NA,NA,NA,NA,NA,1,1,1,48,1,1,62
72.797119140625,0,33045437,1,1,1,0,0,0,1,1,0,64,0,1,56
63.4480514526367,1,35046176,1,1,1,1,0,1,1,0,0,65,0,0,35
74.0624771118164,0,33104352,1,1,NA,NA,NA,NA,0,1,0,61,0,0,58
83.3564376831055,1,23461667,1,0,0,0,0,0,0,1,0,55,0,1,82
76.4860916137695,1,23025263,1,1,0,0,1,0,1,1,0,72,1,1,88
43.8670616149902,0,33139148,NA,NA,NA,NA,NA,NA,1,1,0,26,0,1,54
60.4730453491211,0,35039901,1,1,0,0,0,1,1,1,1,51,0,1,33
83.0945816040039,1,33103968,1,0,0,0,1,1,0,0,0,49,0,1,67
85.0926742553711,0,31069949,1,0,1,0,0,1,1,1,1,54,0,0,52
56.1139945983887,0,33038724,1,0,0,1,1,1,1,1,0,37,0,0,12
75.6439743041992,1,35011459,1,NA,1,0,0,0,0,1,0,46,0,1,54
57.0267524719238,0,33104298,1,NA,NA,1,0,1,1,1,0,45,1,1,48
30.7776927947998,0,33139148,NA,NA,NA,NA,NA,NA,0,0,0,57,0,1,54
40.7532196044922,0,33045470,1,1,0,0,0,1,0,0,0,69,0,0,67
72.1394882202148,1,53002598,1,1,0,0,1,0,0,1,1,79,0,0,50
43.9445381164551,0,33106606,1,1,1,0,1,0,0,1,0,44,0,1,54
27.6163730621338,0,33085498,1,1,1,0,1,0,0,1,1,57,0,1,37
67.1373596191406,1,35010686,1,1,0,0,0,0,0,0,0,NA,0,1,NA
35.888744354248,0,23100311,NA,NA,NA,NA,NA,NA,0,0,1,NA,0,0,58
52.4047164916992,1,53005015,1,1,1,1,0,0,0,1,0,15,0,0,NA
34.5079689025879,0,35011113,1,0,0,0,0,0,1,1,0,54,0,1,39
73.3744735717773,1,17014727,1,1,1,0,0,0,0,0,0,34,0,1,24
76.4911499023438,1,17005060,1,1,1,0,0,0,0,1,0,79,0,1,77
82.4092407226562,0,35909836,1,0,0,0,0,0,0,1,0,65,0,0,69
38.226261138916,0,35042122,0,0,0,0,0,0,1,1,1,73,1,1,48
56.4005546569824,0,35011460,1,0,1,0,0,0,0,1,0,61,0,1,62
69.7152557373047,0,17018390,1,1,1,0,1,1,0,0,0,35,0,0,39
44.5644302368164,0,35910272,1,1,1,0,0,1,0,0,0,50,0,0,67
28.547046661377,1,33139156,1,1,1,0,0,0,0,0,0,44,0,1,71
89.2747650146484,1,53003608,0,0,0,0,1,1,0,1,0,60,0,1,54
84.088493347168,1,33139156,NA,NA,NA,NA,NA,NA,0,1,0,55,0,0,NA
84.3399658203125,1,35901398,1,1,1,0,0,0,0,1,0,77,0,1,69
35.7106552124023,0,33008841,NA,NA,NA,NA,NA,NA,0,0,0,57,0,1,52
31.960542678833,1,33106550,0,1,1,0,0,0,0,1,1,58,1,1,31
35.7381896972656,0,33050805,1,1,1,0,1,1,0,0,0,81,0,0,84
61.0053482055664,1,35011824,1,1,0,0,0,1,0,1,1,42,0,1,41
48.1894149780273,1,33139156,NA,NA,NA,NA,NA,NA,0,1,0,NA,0,1,NA
43.6645011901855,0,23121459,1,0,0,0,1,1,0,0,0,14,0,NA,27
52.9615745544434,0,35922985,1,1,0,1,0,0,0,0,0,42,0,1,39
82.301513671875,0,35009003,1,1,0,0,0,0,0,0,0,73,0,1,67
49.7147750854492,1,23122064,1,1,1,1,1,1,0,1,0,18,0,1,16
54.3549041748047,0,33090823,1,0,0,0,0,1,0,1,0,51,0,1,84
27.1857566833496,0,35041737,0,0,0,NA,0,NA,0,0,1,18,0,1,73
65.5361251831055,1,35018797,1,0,0,0,0,1,1,1,0,57,0,1,35
55.2333793640137,1,33140715,NA,NA,NA,NA,NA,NA,0,1,0,43,0,0,31
57.543701171875,1,23122064,1,1,1,0,0,0,0,1,0,31,0,1,58
62.009449005127,1,35012178,1,1,1,0,1,0,0,0,0,51,0,0,69
76.3694686889648,1,35010844,1,0,0,0,0,1,1,1,1,74,0,1,50
81.829216003418,0,35008540,1,1,1,0,0,0,0,1,0,72,0,1,52
34.5189056396484,1,53011996,1,1,1,0,0,0,1,0,0,18,0,1,48
71.8121032714844,0,35041415,1,1,1,0,0,0,0,0,0,43,0,1,NA
43.9939804077148,1,33016550,1,1,0,0,0,1,0,0,0,14,0,1,27
85.3246307373047,1,23100583,1,0,0,0,1,0,1,1,0,54,0,1,41
44.9878768920898,0,33097437,0,1,1,0,0,0,0,0,0,29,0,1,56
77.0786209106445,0,23188545,0,0,0,0,1,0,0,1,0,40,0,0,58
68.1536483764648,1,35013821,0,1,1,0,0,1,0,0,0,60,0,1,NA
80.2038269042969,1,33020140,0,0,1,0,0,0,0,0,0,77,0,1,43
56.2148132324219,0,33094098,0,0,0,0,0,1,1,1,0,68,0,1,8
82.3916015625,1,35001824,0,0,1,0,0,0,0,1,1,58,0,1,58
48.657901763916,0,35038775,0,1,1,1,0,0,0,1,0,45,0,1,56
78.3438720703125,1,33025576,0,1,0,1,0,1,1,1,1,51,0,1,67
41.7481117248535,0,35012348,1,0,0,0,0,1,0,1,0,34,0,1,NA
62.5554428100586,1,33001650,1,1,1,1,0,0,1,1,0,58,1,1,65
57.8148193359375,1,33006571,1,1,0,0,0,1,0,1,0,34,0,1,41
78.9559326171875,1,35012087,1,0,0,0,0,1,0,0,0,63,0,1,48
82.3895645141602,0,33049475,1,1,1,0,0,0,0,1,0,18,0,0,5
57.0262222290039,0,33106711,1,0,0,1,1,1,0,0,0,100,0,1,67
